106, 0.264776, 0.083730, 0.066509, 0.415014, 0.415686
107, 0.333333, 0.052830, 0.033333, 0.419496, 0.419608
108, 0.264776, 0.132702, 0.026478, 0.423956, 0.423529
109, 0.333333, 0.052830, 0.041964, 0.428127, 0.427451
110, 0.264776, 0.167062, 0.000000, 0.431838, 0.431373
111, 0.210319, 0.210319, 0.013270, 0.433908, 0.435294
112, 0.333333, 0.052830, 0.052830, 0.438993, 0.439216
113, 0.333333, 0.083730, 0.026478, 0.443540, 0.443137
114, 0.210319, 0.210319, 0.026478, 0.447116, 0.447059
115, 0.333333, 0.083730, 0.033333, 0.450396, 0.450980
116, 0.333333, 0.105409, 0.016706, 0.455449, 0.454902
117, 0.333333, 0.083730, 0.041964, 0.459027, 0.458824
118, 0.210319, 0.210319, 0.041964, 0.462602, 0.462745
119, 0.167062, 0.167062, 0.132702, 0.466827, 0.466667
120, 0.333333, 0.083730, 0.052830, 0.469893, 0.470588
121, 0.264776, 0.210319, 0.000000, 0.475095, 0.474510
122, 0.333333, 0.132702, 0.013270, 0.479306, 0.478431
123, 0.333333, 0.132702, 0.016706, 0.482742, 0.482353
124, 0.333333, 0.132702, 0.021032, 0.487068, 0.486275
125, 0.333333, 0.105409, 0.052830, 0.491572, 0.490196
126, 0.333333, 0.132702, 0.026478, 0.492513, 0.494118
127, 0.264776, 0.167062, 0.066509, 0.498347, 0.498039
128, 0.264776, 0.210319, 0.026478, 0.501573, 0.501961
129, 0.333333, 0.105409, 0.066509, 0.505251, 0.505882
130, 0.210319, 0.167062, 0.132702, 0.510084, 0.509804
131, 0.333333, 0.167062, 0.013270, 0.513666, 0.513725
132, 0.333333, 0.167062, 0.016706, 0.517102, 0.517647
133, 0.333333, 0.167062, 0.021032, 0.521428, 0.521569
134, 0.210319, 0.210319, 0.105409, 0.526047, 0.525490
135, 0.264776, 0.264776, 0.000000, 0.529552, 0.529412
136, 0.333333, 0.167062, 0.033333, 0.533729, 0.533333
137, 0.264776, 0.167062, 0.105409, 0.537248, 0.537255
138, 0.264776, 0.210319, 0.066509, 0.541604, 0.541176
139, 0.210319, 0.167062, 0.167062, 0.544444, 0.545098
140, 0.333333, 0.132702, 0.083730, 0.549765, 0.549020
141, 0.333333, 0.167062, 0.052830, 0.553226, 0.552941
142, 0.333333, 0.210319, 0.013270, 0.556923, 0.556863
143, 0.333333, 0.210319, 0.016706, 0.560359, 0.560784
144, 0.333333, 0.210319, 0.021032, 0.564684, 0.564706
145, 0.333333, 0.210319, 0.026478, 0.570130, 0.568627
146, 0.264776, 0.264776, 0.041964, 0.571516, 0.572549
147, 0.333333, 0.210319, 0.033333, 0.576986, 0.576471
148, 0.264776, 0.210319, 0.105409, 0.580504, 0.580392
149, 0.333333, 0.167062, 0.083730, 0.584125, 0.584314
150, 0.210319, 0.210319, 0.167062, 0.587701, 0.588235
151, 0.264776, 0.264776, 0.066509, 0.596061, 0.592157
152, 0.264776, 0.264776, 0.066509, 0.596061, 0.596078
153, 0.264776, 0.167062, 0.167062, 0.598901, 0.600000
154, 0.333333, 0.167062, 0.105409, 0.605805, 0.603922
155, 0.264776, 0.210319, 0.132702, 0.607798, 0.607843
156, 0.333333, 0.264776, 0.013270, 0.611380, 0.611765
157, 0.333333, 0.264776, 0.016706, 0.614816, 0.615686
158, 0.333333, 0.264776, 0.021032, 0.619141, 0.619608
159, 0.333333, 0.264776, 0.026478, 0.624587, 0.623529
160, 0.333333, 0.210319, 0.083730, 0.627382, 0.627451
161, 0.333333, 0.264776, 0.033333, 0.631443, 0.631373
162, 0.264776, 0.264776, 0.105409, 0.634961, 0.635294
163, 0.333333, 0.264776, 0.041964, 0.640074, 0.639216
164, 0.264776, 0.210319, 0.167062, 0.642158, 0.643137
165, 0.333333, 0.210319, 0.105409, 0.649062, 0.647059
166, 0.333333, 0.264776, 0.052830, 0.650939, 0.650980
167, 0.333333, 0.264776, 0.052830, 0.650939, 0.654902
168, 0.264776, 0.264776, 0.132702, 0.662255, 0.658824
169, 0.264776, 0.264776, 0.132702, 0.662255, 0.662745
170, 0.333333, 0.333333, 0.000000, 0.666667, 0.666667
171, 0.333333, 0.167062, 0.167062, 0.667458, 0.670588
172, 0.333333, 0.210319, 0.132702, 0.676355, 0.674510
173, 0.333333, 0.333333, 0.013270, 0.679937, 0.678431
174, 0.333333, 0.264776, 0.083730, 0.681839, 0.682353
175, 0.264776, 0.210319, 0.210319, 0.685414, 0.686275
176, 0.333333, 0.333333, 0.021032, 0.687699, 0.690196
177, 0.333333, 0.333333, 0.026478, 0.693144, 0.694118
178, 0.264776, 0.264776, 0.167062, 0.696615, 0.698039
179, 0.333333, 0.264776, 0.105409, 0.703519, 0.701961
180, 0.333333, 0.264776, 0.105409, 0.703519, 0.705882
181, 0.333333, 0.210319, 0.167062, 0.710715, 0.709804
182, 0.333333, 0.210319, 0.167062, 0.710715, 0.713725
183, 0.333333, 0.333333, 0.052830, 0.719496, 0.717647
184, 0.333333, 0.333333, 0.052830, 0.719496, 0.721569
185, 0.333333, 0.264776, 0.132702, 0.730812, 0.725490
186, 0.333333, 0.264776, 0.132702, 0.730812, 0.729412
187, 0.333333, 0.333333, 0.066509, 0.733175, 0.733333
188, 0.264776, 0.264776, 0.210319, 0.739871, 0.737255
189, 0.264776, 0.264776, 0.210319, 0.739871, 0.741176
190, 0.264776, 0.264776, 0.210319, 0.739871, 0.745098
191, 0.333333, 0.333333, 0.083730, 0.750396, 0.749020
192, 0.333333, 0.210319, 0.210319, 0.753972, 0.752941
193, 0.333333, 0.210319, 0.210319, 0.753972, 0.756863
194, 0.333333, 0.264776, 0.167062, 0.765172, 0.760784
195, 0.333333, 0.264776, 0.167062, 0.765172, 0.764706
196, 0.333333, 0.333333, 0.105409, 0.772076, 0.768627
197, 0.333333, 0.333333, 0.105409, 0.772076, 0.772549
198, 0.333333, 0.333333, 0.105409, 0.772076, 0.776471
199, 0.333333, 0.333333, 0.105409, 0.772076, 0.780392
200, 0.264776, 0.264776, 0.264776, 0.794328, 0.784314
201, 0.264776, 0.264776, 0.264776, 0.794328, 0.788235
202, 0.264776, 0.264776, 0.264776, 0.794328, 0.792157
203, 0.264776, 0.264776, 0.264776, 0.794328, 0.796078
204, 0.333333, 0.333333, 0.132702, 0.799369, 0.800000
205, 0.333333, 0.264776, 0.210319, 0.808429, 0.803922
206, 0.333333, 0.264776, 0.210319, 0.808429, 0.807843
207, 0.333333, 0.264776, 0.210319, 0.808429, 0.811765
208, 0.333333, 0.264776, 0.210319, 0.808429, 0.815686
209, 0.333333, 0.264776, 0.210319, 0.808429, 0.819608
210, 0.333333, 0.333333, 0.167062, 0.833729, 0.823529
211, 0.333333, 0.333333, 0.167062, 0.833729, 0.827451
212, 0.333333, 0.333333, 0.167062, 0.833729, 0.831373
213, 0.333333, 0.333333, 0.167062, 0.833729, 0.835294
214, 0.333333, 0.333333, 0.167062, 0.833729, 0.839216
215, 0.333333, 0.333333, 0.167062, 0.833729, 0.843137
216, 0.333333, 0.333333, 0.167062, 0.833729, 0.847059
217, 0.333333, 0.264776, 0.264776, 0.862885, 0.850980
218, 0.333333, 0.264776, 0.264776, 0.862885, 0.854902
219, 0.333333, 0.264776, 0.264776, 0.862885, 0.858824
220, 0.333333, 0.264776, 0.264776, 0.862885, 0.862745
221, 0.333333, 0.264776, 0.264776, 0.862885, 0.866667
222, 0.333333, 0.333333, 0.210319, 0.876986, 0.870588
223, 0.333333, 0.333333, 0.210319, 0.876986, 0.874510
224, 0.333333, 0.333333, 0.210319, 0.876986, 0.878431
225, 0.333333, 0.333333, 0.210319, 0.876986, 0.882353
226, 0.333333, 0.333333, 0.210319, 0.876986, 0.886275
227, 0.333333, 0.333333, 0.210319, 0.876986, 0.890196
228, 0.333333, 0.333333, 0.210319, 0.876986, 0.894118
229, 0.333333, 0.333333, 0.210319, 0.876986, 0.898039
230, 0.333333, 0.333333, 0.210319, 0.876986, 0.901961
231, 0.333333, 0.333333, 0.264776, 0.931443, 0.905882
232, 0.333333, 0.333333, 0.264776, 0.931443, 0.909804
233, 0.333333, 0.333333, 0.264776, 0.931443, 0.913725
234, 0.333333, 0.333333, 0.264776, 0.931443, 0.917647
235, 0.333333, 0.333333, 0.264776, 0.931443, 0.921569
236, 0.333333, 0.333333, 0.264776, 0.931443, 0.925490
237, 0.333333, 0.333333, 0.264776, 0.931443, 0.929412
238, 0.333333, 0.333333, 0.264776, 0.931443, 0.933333
239, 0.333333, 0.333333, 0.264776, 0.931443, 0.937255
240, 0.333333, 0.333333, 0.264776, 0.931443, 0.941176
241, 0.333333, 0.333333, 0.264776, 0.931443, 0.945098
242, 0.333333, 0.333333, 0.264776, 0.931443, 0.949020
243, 0.333333, 0.333333, 0.264776, 0.931443, 0.952941
244, 0.333333, 0.333333, 0.264776, 0.931443, 0.956863
245, 0.333333, 0.333333, 0.264776, 0.931443, 0.960784
246, 0.333333, 0.333333, 0.264776, 0.931443, 0.964706
247, 0.333333, 0.333333, 0.333333, 1.000000, 0.968627
248, 0.333333, 0.333333, 0.333333, 1.000000, 0.972549
249, 0.333333, 0.333333, 0.333333, 1.000000, 0.976471
250, 0.333333, 0.333333, 0.333333, 1.000000, 0.980392
251, 0.333333, 0.333333, 0.333333, 1.000000, 0.984314
252, 0.333333, 0.333333, 0.333333, 1.000000, 0.988235
253, 0.333333, 0.333333, 0.333333, 1.000000, 0.992157
254, 0.333333, 0.333333, 0.333333, 1.000000, 0.996078
255, 0.333333, 0.333333, 0.333333, 1.000000, 1.000000
